NO,주소2(동),단지명,전용면적(㎡),평수,계약년월,계약년,계약월,계약일,거래금액(만원),층,건축년도,도로명
276,우두동,춘천파크에뷰,74.62,22.57255,202503,2025,3,21,32400,15,2020,우두1길 129
277,근화동,신성미소지움,59.92,18.1258,202503,2025,3,21,25500,12,2007,근화길15번길 26
278,퇴계동,중앙하이츠빌2단지,84.9589,25.70006725,202503,2025,3,21,30800,13,2007,영서로2141번길 25
279,후평동,초록지붕8차,84.984,25.70766,202503,2025,3,20,23500,4,2010,세실로 260
280,퇴계동,중앙하이츠빌1단지,120.2572,36.377803,202503,2025,3,20,45000,14,2006,영서로2141번길 33
281,퇴계동,퇴계현대2차,59.76,18.0774,202503,2025,3,20,15800,15,1994,행촌로 14
282,칠전동,대우,59.89,18.116725,202503,2025,3,20,13350,11,1999,옛경춘로 492
283,우두동,롯데인벤스,84.93,25.691325,202503,2025,3,20,25000,15,2006,충열로 29
284,석사동,석사극동,135.28,40.9222,202503,2025,3,20,19500,14,1992,공지로 43
285,근화동,신성미소지움,59.92,18.1258,202503,2025,3,20,23700,2,2007,근화길15번길 26
286,후평동,세경3차아파트,49.68,15.0282,202503,2025,3,20,8700,8,1991,삭주로 125
287,온의동,럭키,84.97,25.703425,202503,2025,3,20,17800,3,1993,영서로 2317
288,석사동,삼익1,84.73,25.630825,202503,2025,3,19,16500,4,1990,춘천순환로 42
289,퇴계동,이편한세상춘천한숲시티,84.8265,25.66001625,202503,2025,3,19,58500,18,2019,안마산로 133
290,후평동,초록지붕8차,84.8091,25.65475275,202503,2025,3,19,23050,11,2010,세실로 260
291,우두동,춘천우두이지더원시그니처,84.9667,25.70242675,202503,2025,3,19,41500,15,2021,우두1길 70
292,퇴계동,현진,59.949,18.1345725,202503,2025,3,19,14850,7,1994,춘주로 150
293,우두동,춘천우두이지더원시그니처,84.9667,25.70242675,202503,2025,3,19,42000,8,2021,우두1길 70
294,우두동,강변코아루,83.862,25.368255,202503,2025,3,19,24200,8,2007,새청말길 26
295,우두동,춘천우두이지더원시그니처,84.9667,25.70242675,202503,2025,3,19,43000,13,2021,우두1길 70
296,퇴계동,퇴계주공6차,59.92,18.1258,202503,2025,3,18,21800,5,2002,지석로 64
297,온의동,춘천센트럴파크푸르지오,84.8878,25.6785595,202503,2025,3,18,54700,8,2021,스포츠타운길 501
298,후평동,세경3차아파트,49.68,15.0282,202503,2025,3,18,9600,13,1991,삭주로 125
299,퇴계동,퇴계주공6차,59.83,18.098575,202503,2025,3,18,20500,14,2002,지석로 64
300,석사동,석사부영,59.76,18.0774,202503,2025,3,18,14000,10,1998,우석로101번길 83
301,퇴계동,이편한세상춘천한숲시티,59.8597,18.10755925,202503,2025,3,18,41200,13,2019,안마산로 133
302,후평동,극동,59.856,18.10644,202503,2025,3,18,14000,17,1997,후석로 459
303,후평동,주공5,47.01,14.220525,202503,2025,3,18,14000,2,1989,후만로 15
304,약사동,춘천롯데캐슬위너클래스,84.5453,25.57495325,202503,2025,3,18,62000,21,2024,방송길 41
305,후평동,세경3차아파트,49.68,15.0282,202503,2025,3,18,8500,6,1991,삭주로 125
306,퇴계동,"한진,한성",84.83,25.661075,202503,2025,3,18,19000,5,1995,행촌로 11
307,온의동,춘천센트럴파크푸르지오,74.8802,22.6512605,202503,2025,3,17,48000,14,2021,스포츠타운길 501
308,온의동,한주,84.765,25.6414125,202503,2025,3,17,18100,2,1995,스포츠타운길 528-12
309,효자동,내안愛양우,84.984,25.70766,202503,2025,3,17,26600,13,2005,공지로317번길 11
310,후평동,춘천일성트루엘더퍼스트,68.989,20.8691725,202503,2025,3,17,33700,17,2018,백령로 215
311,신북읍,소양강양우내안애,38.1055,11.52691375,202503,2025,3,17,8000,13,2012,신샘밭로 733
312,퇴계동,현진,59.949,18.1345725,202503,2025,3,17,13000,4,1994,춘주로 150
313,칠전동,대우,60,18.15,202503,2025,3,17,14000,3,1999,옛경춘로 492
314,온의동,한주,84.765,25.6414125,202503,2025,3,17,18100,2,1995,스포츠타운길 528-12
315,후평동,석사2,58.14,17.58735,202503,2025,3,17,12350,8,1995,후석로228번길 24
316,후평동,춘천더샵,145.5773,44.03713325,202503,2025,3,17,47000,20,2008,후석로 325
317,약사동,모아엘가센텀뷰아파트,59.9379,18.13121475,202503,2025,3,17,36000,9,2022,공지로 400
318,퇴계동,휴먼시아남춘천2단지,84.97,25.703425,202503,2025,3,17,32000,12,2010,퇴계로 128
319,퇴계동,휴먼시아남춘천1단지,101.87,30.815675,202503,2025,3,17,42800,3,2011,남춘천새길 11
320,온의동,춘천센트럴타워푸르지오,84.9751,25.70496775,202503,2025,3,16,73200,15,2022,방송길 77
321,우두동,춘천파크에뷰,74.99,22.684475,202503,2025,3,16,33000,20,2020,우두1길 129
322,온의동,온의롯데캐슬스카이클래스,99.629,30.1377725,202503,2025,3,16,64000,32,2015,방송길 70
323,효자동,동보,28.38,8.58495,202503,2025,3,16,6100,12,1999,공지로200번길 13
324,퇴계동,퇴계이안,84.9877,25.70877925,202503,2025,3,16,30000,1,2007,영서로 2169
325,후평동,춘천더샵,84.9129,25.68615225,202503,2025,3,16,33800,16,2008,후석로 325
326,온의동,온의롯데캐슬스카이클래스,99.629,30.1377725,202503,2025,3,15,63750,24,2015,방송길 70
327,요선동,춘천요선동한신'휴'플러스아파트,84.6937,25.61984425,202503,2025,3,15,27500,6,2007,서부대성로 34
328,석사동,현대,99.921,30.2261025,202503,2025,3,15,29900,9,1998,퇴계로 220-20
329,우두동,춘천파크에뷰,84.83,25.661075,202503,2025,3,15,35200,1,2020,우두1길 129
330,온의동,춘천센트럴파크푸르지오,124.7934,37.7500035,202503,2025,3,15,86000,14,2021,스포츠타운길 501
331,후평동,춘천후평우미린뉴시티,84.994,25.710685,202503,2025,3,15,50000,20,2021,보안길 36
332,효자동,동보,28.38,8.58495,202503,2025,3,15,6100,10,1999,공지로200번길 13
333,후평동,석사2,58.14,17.58735,202503,2025,3,15,14200,6,1995,후석로228번길 24
334,신북읍,소양강양우내안애,38.1055,11.52691375,202503,2025,3,15,7300,4,2012,신샘밭로 733
335,후평동,춘천후평우미린뉴시티,84.994,25.710685,202503,2025,3,15,48000,8,2021,보안길 36
336,우두동,춘천파크에뷰,84.83,25.661075,202503,2025,3,15,33900,4,2020,우두1길 129
337,소양로2가,e편한세상춘천,78.318,23.691195,202503,2025,3,15,35400,9,2014,서부대성로 33
338,퇴계동,퇴계현대2차,59.76,18.0774,202503,2025,3,15,13300,4,1994,행촌로 14
339,소양로2가,e편한세상춘천,84.885,25.6777125,202503,2025,3,15,38900,8,2014,서부대성로 33
340,약사동,춘천롯데캐슬위너클래스,59.9319,18.12939975,202503,2025,3,14,43700,16,2024,방송길 41
341,동내면,산수빌,59.9516,18.135359,202503,2025,3,14,14800,5,2005,향군길 23
342,사농동,롯데캐슬2단지,84.97,25.703425,202503,2025,3,14,27500,10,2008,마장길 60
343,석사동,신도브래뉴,128.1497,38.76528425,202503,2025,3,14,40000,10,2007,공지로 69-10
344,칠전동,춘천칠전사랑으로부영,59.9381,18.13127525,202503,2025,3,14,18250,6,2012,칠전서길 45
345,퇴계동,퇴계2주공,59.99,18.146975,202503,2025,3,14,17400,18,1999,퇴계로 168
346,후평동,현대3,84.98,25.70645,202503,2025,3,14,18000,8,1990,후석로326번길 31
347,약사동,춘천롯데캐슬위너클래스,59.9319,18.12939975,202503,2025,3,14,43000,22,2024,방송길 41
348,퇴계동,뜨란채,84.94,25.69435,202503,2025,3,14,28200,13,2006,승지골길16번길 47
349,약사동,춘천롯데캐슬위너클래스,84.8013,25.65239325,202503,2025,3,13,63500,19,2024,방송길 41
350,동면,춘천장학아이파크,84.9428,25.695197,202503,2025,3,13,36400,8,2012,만천로 242
351,우두동,춘천파크에뷰,84.71,25.624775,202503,2025,3,13,37500,25,2020,우두1길 129
352,퇴계동,이편한세상춘천한숲시티,74.9085,22.65982125,202503,2025,3,13,47900,30,2019,안마산로 133
353,동면,그린하이츠,59.94,18.13185,202503,2025,3,13,9700,11,1995,가산로 95-55
354,석사동,삼익2,73.34,22.18535,202503,2025,3,13,14200,5,1992,공지로 69-9
355,석사동,석사극동,84.96,25.7004,202503,2025,3,13,16000,5,1992,공지로 43
356,근화동,신성미소지움,59.92,18.1258,202503,2025,3,13,24500,8,2007,근화길15번길 26
357,후평동,춘천후평우미린뉴시티,68.618,20.756945,202503,2025,3,12,36800,25,2021,보안길 36
358,석사동,휴먼타운,84.89,25.679225,202503,2025,3,12,25000,15,2002,지석로 29
359,신북읍,춘천해강,59.96,18.1379,202503,2025,3,12,10000,16,1997,상천2길 52
360,퇴계동,"한진,한성",84.86,25.67015,202503,2025,3,12,21000,7,1995,행촌로 11
361,석사동,청구,59.965,18.1394125,202503,2025,3,12,16000,1,1997,서부대성로 332
362,퇴계동,중앙하이츠빌3단지,84.9859,25.70823475,202503,2025,3,12,33400,7,2008,지석로 10
363,퇴계동,그린타운삼익코오롱,99.99,30.246975,202503,2025,3,12,22000,3,1994,춘주로 174
364,후평동,춘천일성트루엘더퍼스트,68.989,20.8691725,202503,2025,3,12,33500,13,2018,백령로 215
365,후평동,춘천일성트루엘더퍼스트,68.989,20.8691725,202503,2025,3,11,30500,4,2018,백령로 215
366,후평동,춘천일성트루엘더퍼스트,84.989,25.7091725,202503,2025,3,11,40950,2,2018,백령로 215
367,석사동,현진에버빌2차,91.36,27.6364,202503,2025,3,11,33000,3,2005,지석로 67
368,퇴계동,쌍용스윗닷홈,123.578,37.382345,202503,2025,3,11,40000,5,2005,춘주로 176-22
369,우두동,춘천우두이지더원시그니처,84.9667,25.70242675,202503,2025,3,11,42800,23,2021,우두1길 70
370,퇴계동,이편한세상춘천한숲시티,84.8462,25.6659755,202503,2025,3,11,56400,22,2019,안마산로 133
371,석사동,신도브래뉴,128.1497,38.76528425,202503,2025,3,11,41200,13,2007,공지로 69-10
372,석사동,퇴계주공4,59.99,18.146975,202503,2025,3,11,17800,7,1998,퇴계로 242
373,후평동,후평현대5차,59.89,18.116725,202503,2025,3,11,11500,10,1996,후만로24번길 13
374,퇴계동,퇴계2주공,59.99,18.146975,202503,2025,3,11,17600,10,1999,퇴계로 168
375,후평동,춘천일성트루엘더퍼스트,68.989,20.8691725,202503,2025,3,11,35000,14,2018,백령로 215
376,퇴계동,퇴계주공1차,49.71,15.037275,202503,2025,3,10,15700,5,2000,퇴계로 167
377,동내면,부영3차,59.8404,18.101721,202503,2025,3,10,22000,10,2003,춘천순환로94번길 12
378,석사동,퇴계주공4,59.99,18.146975,202503,2025,3,10,18600,13,1998,퇴계로 242
379,근화동,신성미소지움,59.92,18.1258,202503,2025,3,10,25500,10,2007,근화길15번길 26
380,퇴계동,그린타운삼익코오롱,132.3,40.02075,202503,2025,3,10,23000,13,1994,춘주로 174
381,퇴계동,퇴계현대2차,59.76,18.0774,202503,2025,3,10,16000,6,1994,행촌로 14
382,칠전동,대우,59.88,18.1137,202503,2025,3,10,14500,13,1999,옛경춘로 492
383,석사동,석사부영,59.76,18.0774,202503,2025,3,10,12900,13,1998,우석로101번길 83
384,온의동,금호3,84.97,25.703425,202503,2025,3,10,19400,10,1994,영서로 2319
385,석사동,석사부영,59.76,18.0774,202503,2025,3,10,13500,5,1998,우석로101번길 83
386,후평동,석사2,58.14,17.58735,202503,2025,3,9,11900,7,1995,후석로228번길 24
387,근화동,신성미소지움,59.92,18.1258,202503,2025,3,9,25500,15,2007,근화길15번길 26
388,퇴계동,이편한세상춘천한숲시티,84.8265,25.66001625,202503,2025,3,9,57250,23,2019,안마산로 133
389,신북읍,소양강양우내안애,38.1055,11.52691375,202503,2025,3,9,8000,5,2012,신샘밭로 733
390,퇴계동,그린타운삼익코오롱,99.99,30.246975,202503,2025,3,9,21000,3,1994,춘주로 174
391,사농동,롯데캐슬2단지,84.97,25.703425,202503,2025,3,9,23800,2,2008,마장길 60
392,석사동,세경5차,48.93,14.801325,202503,2025,3,9,11500,2,1999,남춘천새길 42
393,석사동,두산,59.97,18.140925,202503,2025,3,8,17000,2,1997,후석로186번길 25
394,퇴계동,이편한세상춘천한숲시티,84.8265,25.66001625,202503,2025,3,8,54300,7,2019,안마산로 133
395,사농동,춘천뉴시티코아루,79.9414,24.1822735,202503,2025,3,8,24000,11,2013,영서로 2922
396,우두동,춘천파크에뷰,84.71,25.624775,202503,2025,3,8,35000,19,2020,우두1길 129
397,온의동,춘천센트럴파크푸르지오,59.9277,18.12812925,202503,2025,3,8,43500,10,2021,스포츠타운길 501
398,근화동,신성미소지움,133.97,40.525925,202503,2025,3,8,50300,7,2007,근화길15번길 26
399,퇴계동,그린타운삼익코오롱,132.3,40.02075,202503,2025,3,8,23500,4,1994,춘주로 174
400,퇴계동,퇴계주공6차,59.92,18.1258,202503,2025,3,8,21200,6,2002,지석로 64
401,석사동,퇴계3주공,84.9,25.68225,202503,2025,3,8,21250,4,1999,퇴계로 220-19
402,후평동,춘천일성트루엘더퍼스트,84.989,25.7091725,202503,2025,3,8,41500,11,2018,백령로 215
403,후평동,초록지붕8차,84.8091,25.65475275,202503,2025,3,8,21500,2,2010,세실로 260
404,우두동,춘천파크에뷰,74.62,22.57255,202503,2025,3,8,32000,5,2020,우두1길 129
405,동면,춘천장학아이파크,84.9428,25.695197,202503,2025,3,8,32800,4,2012,만천로 242
406,약사동,모아엘가센텀뷰아파트,59.9379,18.13121475,202503,2025,3,7,35900,5,2022,공지로 400
407,동면,그린하이츠,59.94,18.13185,202503,2025,3,7,10250,12,1995,가산로 95-55
408,퇴계동,퇴계현대2차,59.76,18.0774,202503,2025,3,7,13300,4,1994,행촌로 14
409,후평동,춘천더샵,84.9129,25.68615225,202503,2025,3,7,29900,6,2008,후석로 325
410,근화동,청와,39.7,12.00925,202503,2025,3,7,9200,5,1991,중앙로190번길 79
411,퇴계동,"한진,한성",59.54,18.01085,202503,2025,3,7,16400,15,1995,행촌로 11
412,효자동,동보,37.2,11.253,202503,2025,3,7,8000,9,1999,공지로200번길 13
413,동내면,부영1차,84.9763,25.70533075,202503,2025,3,7,22900,1,2003,춘천순환로94번길 12
414,소양로2가,e편한세상춘천,84.966,25.702215,202503,2025,3,7,37000,11,2014,서부대성로 33
415,후평동,춘천일성트루엘더퍼스트,59.958,18.137295,202503,2025,3,7,31000,20,2018,백령로 215
416,석사동,현진에버빌2차,84.96,25.7004,202503,2025,3,7,38000,10,2005,지석로 67
417,퇴계동,일성2,84.92,25.6883,202503,2025,3,7,22500,2,1996,우묵길78번길 25
418,퇴계동,퇴계현대1차,59.94,18.13185,202503,2025,3,7,16000,15,1994,춘주로 162
419,후평동,초록지붕8차,84.8803,25.67629075,202503,2025,3,6,22200,14,2010,세실로 260
420,약사동,모아엘가센텀뷰아파트,84.9557,25.69909925,202503,2025,3,6,44500,4,2022,공지로 400
421,석사동,그랜드,84.95,25.697375,202503,2025,3,6,22000,11,1998,우석로101번길 20
422,온의동,럭키,84.97,25.703425,202503,2025,3,6,20300,10,1993,영서로 2317
423,우두동,춘천우두이지더원시그니처,84.9667,25.70242675,202503,2025,3,6,41000,14,2021,우두1길 70
424,후평동,춘천일성트루엘더퍼스트,68.989,20.8691725,202503,2025,3,5,33800,17,2018,백령로 215
425,석사동,그랜드,84.95,25.697375,202503,2025,3,5,19200,1,1998,우석로101번길 20
426,온의동,춘천센트럴타워푸르지오,84.9517,25.69788925,202503,2025,3,5,78000,48,2022,방송길 77
427,온의동,금호3,84.97,25.703425,202503,2025,3,5,20200,9,1994,영서로 2319
428,후평동,크로바아파트,52.38,15.84495,202503,2025,3,5,5600,4,1982,춘천로281번길 15
429,석사동,퇴계주공4,59.99,18.146975,202503,2025,3,5,16700,2,1998,퇴계로 242
430,석사동,신우,84.99,25.709475,202503,2025,3,5,20900,7,1994,공지로 111
431,온의동,보배,84.74,25.63385,202503,2025,3,5,18500,13,1992,스포츠타운길 529-15
432,약사동,춘천롯데캐슬위너클래스,59.9319,18.12939975,202503,2025,3,5,42800,18,2024,방송길 41
433,퇴계동,중앙하이츠빌2단지,84.9589,25.70006725,202503,2025,3,5,30700,13,2007,영서로2141번길 25
434,후평동,한신,84.97,25.703425,202503,2025,3,4,14700,2,1991,부평길 7
435,칠전동,대우,60,18.15,202503,2025,3,4,17000,7,1999,옛경춘로 492
436,퇴계동,퇴계주공6차,59.92,18.1258,202503,2025,3,4,21900,5,2002,지석로 64
437,퇴계동,퇴계현대2차,43.2,13.068,202503,2025,3,4,10650,4,1994,행촌로 14
438,퇴계동,퇴계2주공,49.62,15.01005,202503,2025,3,4,13500,5,1999,퇴계로 168
439,퇴계동,뜨란채,84.94,25.69435,202503,2025,3,4,27800,6,2006,승지골길16번길 47
440,석사동,현대,134.99,40.834475,202503,2025,3,4,35100,10,1998,퇴계로 220-20
441,퇴계동,퇴계주공6차,59.92,18.1258,202503,2025,3,4,17000,2,2002,지석로 64
442,후평동,후평주공7단지,46.68,14.1207,202503,2025,3,4,10800,3,1989,후만로 56
443,퇴계동,퇴계주공1차,49.71,15.037275,202503,2025,3,4,16600,4,2000,퇴계로 167
444,온의동,춘천센트럴타워푸르지오,84.9517,25.69788925,202503,2025,3,4,83500,49,2022,방송길 77
445,동내면,현대성우오스타,84.96,25.7004,202503,2025,3,3,35900,17,2009,춘천순환로 93
446,근화동,신성미소지움,59.92,18.1258,202503,2025,3,3,25500,10,2007,근화길15번길 26
447,근화동,신성미소지움,84.97,25.703425,202503,2025,3,3,33000,9,2007,근화길15번길 26
448,퇴계동,이편한세상춘천한숲시티,100.7683,30.48241075,202503,2025,3,3,68900,25,2019,안마산로 133
449,퇴계동,퇴계이안,84.9877,25.70877925,202503,2025,3,3,34200,10,2007,영서로 2169
450,퇴계동,이편한세상춘천한숲시티,84.8265,25.66001625,202503,2025,3,3,54000,7,2019,안마산로 133
451,퇴계동,퇴계2주공,59.99,18.146975,202503,2025,3,3,18000,5,1999,퇴계로 168
452,온의동,춘천센트럴파크푸르지오,84.8968,25.681282,202503,2025,3,2,56300,14,2021,스포츠타운길 501
453,온의동,온의롯데캐슬스카이클래스,99.629,30.1377725,202503,2025,3,2,61000,30,2015,방송길 70
454,우두동,춘천파크에뷰,84.83,25.661075,202503,2025,3,2,38500,25,2020,우두1길 129
455,온의동,춘천센트럴파크푸르지오,84.8968,25.681282,202503,2025,3,2,54800,21,2021,스포츠타운길 501
456,우두동,동부,84.961,25.7007025,202503,2025,3,1,25950,9,1994,충열로 32
457,퇴계동,뜨란채,84.94,25.69435,202503,2025,3,1,27800,8,2006,승지골길16번길 47
458,퇴계동,휴먼시아남춘천1단지,101.99,30.851975,202503,2025,3,1,44000,11,2011,남춘천새길 11
459,동면,대동다:숲아파트,84.6937,25.61984425,202503,2025,3,1,24000,15,2008,후석로326번길 63
460,석사동,석사동현진에버빌1차,84.921,25.6886025,202503,2025,3,1,30000,3,2004,지석로 97
461,퇴계동,이편한세상춘천한숲시티,84.8265,25.66001625,202503,2025,3,1,54500,18,2019,안마산로 133
462,우두동,강변코아루,84.87,25.673175,202503,2025,3,1,23000,4,2007,새청말길 26
463,우두동,동부,59.964,18.13911,202503,2025,3,1,15400,6,1994,충열로 32
464,퇴계동,퇴계우성,84.933,25.6922325,202502,2025,2,28,24000,14,1999,국사봉길 7
465,온의동,럭키,84.97,25.703425,202502,2025,2,28,21200,15,1993,영서로 2317
466,석사동,퇴계주공4,59.99,18.146975,202502,2025,2,28,21500,3,1998,퇴계로 242
467,후평동,석사2,51.66,15.62715,202502,2025,2,28,10900,14,1994,후석로228번길 24
468,석사동,석사동현진에버빌1차,84.921,25.6886025,202502,2025,2,28,33500,3,2004,지석로 97
469,후평동,춘천더샵,145.4234,43.9905785,202502,2025,2,28,40000,1,2008,후석로 325
470,신북읍,춘천해강,37.35,11.298375,202502,2025,2,28,6800,8,1997,상천2길 52
471,동면,춘천장학아이파크,84.9428,25.695197,202502,2025,2,28,32700,4,2012,만천로 242
472,효자동,동보,28.38,8.58495,202502,2025,2,28,5700,9,1999,공지로200번길 13
473,효자동,효자동일성,59.96,18.1379,202502,2025,2,28,14800,4,1995,두하길 22
474,퇴계동,그린타운삼익코오롱,132.3,40.02075,202502,2025,2,28,20500,2,1994,춘주로 174
475,요선동,춘천요선동한신'휴'플러스아파트,84.8615,25.67060375,202502,2025,2,28,29700,7,2007,서부대성로 34
476,석사동,석사근로복지,47.32,14.3143,202502,2025,2,28,12500,2,1991,효석로67번길 23
477,후평동,석사2,58.14,17.58735,202502,2025,2,28,10100,7,1995,후석로228번길 24
478,퇴계동,퇴계2주공,59.99,18.146975,202502,2025,2,28,16900,17,1999,퇴계로 168
479,온의동,온의롯데캐슬스카이클래스,84.796,25.65079,202502,2025,2,28,51000,5,2015,방송길 70
480,석사동,두산,59.97,18.140925,202502,2025,2,28,17500,14,1997,후석로186번길 25
481,동면,대동다:숲아파트,84.6937,25.61984425,202502,2025,2,28,23000,3,2008,후석로326번길 63
482,우두동,춘천우두이지더원시그니처,84.9667,25.70242675,202502,2025,2,28,43200,21,2021,우두1길 70
483,효자동,동보,28.38,8.58495,202502,2025,2,27,5900,5,1999,공지로200번길 13
484,후평동,석사2,51.66,15.62715,202502,2025,2,27,11300,10,1994,후석로228번길 24
485,후평동,초록지붕8차,84.8803,25.67629075,202502,2025,2,27,22500,10,2010,세실로 260
486,동내면,부영2차,84.9763,25.70533075,202502,2025,2,27,22000,6,2003,춘천순환로94번길 12
487,석사동,그랜드,84.95,25.697375,202502,2025,2,27,22500,10,1998,우석로101번길 20
488,퇴계동,퇴계현대1차,84.99,25.709475,202502,2025,2,27,20500,12,1994,춘주로 162
489,동면,대동다:숲아파트,84.6937,25.61984425,202502,2025,2,27,25800,8,2008,후석로326번길 63
490,퇴계동,일성2,59.803,18.0904075,202502,2025,2,26,18000,12,1996,우묵길78번길 25
491,후평동,극동,59.856,18.10644,202502,2025,2,26,13700,8,1997,후석로 459
492,석사동,석사부영,59.76,18.0774,202502,2025,2,26,12300,10,1998,우석로101번길 83
493,퇴계동,퇴계현대2차,43.2,13.068,202502,2025,2,26,12000,15,1994,행촌로 14
494,퇴계동,"한진,한성",84.83,25.661075,202502,2025,2,26,18800,15,1995,행촌로 11
495,후평동,초록지붕8차,84.8091,25.65475275,202502,2025,2,26,22100,15,2010,세실로 260
496,소양로2가,e편한세상춘천,84.966,25.702215,202502,2025,2,26,30800,1,2014,서부대성로 33
497,후평동,춘천후평우미린뉴시티,84.995,25.7109875,202502,2025,2,26,49300,31,2021,보안길 36
498,온의동,춘천센트럴파크푸르지오,84.9855,25.70811375,202502,2025,2,26,54000,16,2021,스포츠타운길 501
499,신북읍,소양강양우내안애,38.1055,11.52691375,202502,2025,2,26,7900,4,2012,신샘밭로 733
500,후평동,춘천더샵,84.9716,25.703909,202502,2025,2,25,32500,16,2008,후석로 325
501,우두동,춘천우두이지더원시그니처,84.9667,25.70242675,202502,2025,2,25,45800,12,2021,우두1길 70
502,석사동,석사동현진에버빌1차,84.999,25.7121975,202502,2025,2,25,35000,11,2004,지석로 97
503,우두동,춘천파크에뷰,84.71,25.624775,202502,2025,2,25,34800,13,2020,우두1길 129
504,남산면,근로자임대,37.7,11.40425,202502,2025,2,25,2700,4,1990,창말길 54-14
505,사농동,현대,96.219,29.1062475,202502,2025,2,25,23000,2,2002,영서로 2920
506,온의동,춘천센트럴파크푸르지오,59.9277,18.12812925,202502,2025,2,25,44000,7,2021,스포츠타운길 501
507,석사동,그랜드,74.82,22.63305,202502,2025,2,25,19300,7,1998,우석로101번길 20
508,퇴계동,퇴계주공6차,59.92,18.1258,202502,2025,2,25,21400,14,2002,지석로 64
509,퇴계동,이편한세상춘천한숲시티,74.9085,22.65982125,202502,2025,2,25,49500,19,2019,안마산로 133
510,석사동,청구,59.965,18.1394125,202502,2025,2,25,15600,12,1997,서부대성로 332
511,우두동,춘천파크에뷰,84.83,25.661075,202502,2025,2,25,37200,7,2020,우두1길 129
512,우두동,춘천우두이지더원시그니처,67.7744,20.501756,202502,2025,2,25,39000,9,2021,우두1길 70
513,사농동,현대,59.86,18.10765,202502,2025,2,24,16500,13,2002,영서로 2920
514,퇴계동,중앙하이츠빌1단지,84.8905,25.67937625,202502,2025,2,24,29800,7,2006,영서로2141번길 33
515,석사동,석사동현진에버빌1차,84.999,25.7121975,202502,2025,2,24,34500,10,2004,지석로 97
516,사농동,현대,80.934,24.482535,202502,2025,2,24,19500,11,2002,영서로 2920
517,후평동,세경3차아파트,49.68,15.0282,202502,2025,2,24,8950,2,1991,삭주로 125
518,후평동,춘천더샵,127.2412,38.490463,202502,2025,2,24,41500,17,2008,후석로 325
519,석사동,퇴계주공4,59.99,18.146975,202502,2025,2,24,18500,15,1998,퇴계로 242
520,우두동,춘천파크에뷰,84.83,25.661075,202502,2025,2,24,35650,3,2020,우두1길 129
521,퇴계동,퇴계주공1차,49.71,15.037275,202502,2025,2,24,16800,12,2000,퇴계로 167
522,석사동,휴먼타운,84.89,25.679225,202502,2025,2,24,25200,11,2002,지석로 29
523,동내면,부영3차,59.8404,18.101721,202502,2025,2,24,22000,14,2003,춘천순환로94번길 12
524,퇴계동,이편한세상춘천한숲시티,59.8597,18.10755925,202502,2025,2,24,42000,13,2019,안마산로 133
525,소양로2가,e편한세상춘천,78.318,23.691195,202502,2025,2,24,35000,18,2014,서부대성로 33
526,후평동,석사2,51.66,15.62715,202502,2025,2,24,11100,5,1994,후석로228번길 24
527,석사동,현대,99.931,30.2291275,202502,2025,2,24,23500,1,1998,퇴계로 220-20
528,퇴계동,퇴계이안,84.9877,25.70877925,202502,2025,2,24,33000,16,2007,영서로 2169
529,석사동,진흥,59.15,17.892875,202502,2025,2,24,16500,11,1997,후석로186번길 9
530,석사동,두산,59.97,18.140925,202502,2025,2,24,17600,13,1997,후석로186번길 25
531,석사동,휴먼타운,84.89,25.679225,202502,2025,2,23,24500,15,2002,지석로 29
532,석사동,석사극동,135.28,40.9222,202502,2025,2,23,19000,1,1992,공지로 43
533,칠전동,춘천칠전사랑으로부영,59.9381,18.13127525,202502,2025,2,23,19000,4,2012,칠전서길 45
534,퇴계동,퇴계주공6차,59.92,18.1258,202502,2025,2,23,22350,12,2002,지석로 64
535,후평동,석사2,51.66,15.62715,202502,2025,2,23,11500,1,1994,후석로228번길 24
536,사농동,현대,59.84,18.1016,202502,2025,2,23,16400,8,2002,영서로 2920
537,효자동,동보,28.38,8.58495,202502,2025,2,22,5900,6,1999,공지로200번길 13
538,후평동,춘천일성트루엘더퍼스트,84.989,25.7091725,202502,2025,2,22,37800,3,2018,백령로 215
539,동내면,호반베르디움에코,59.7794,18.0832685,202502,2025,2,22,29700,9,2015,거두택지길 80
540,퇴계동,퇴계2주공,59.99,18.146975,202502,2025,2,22,19700,16,1999,퇴계로 168
541,퇴계동,그린타운삼익코오롱,132.3,40.02075,202502,2025,2,22,25000,1,1994,춘주로 174
542,퇴계동,이편한세상춘천한숲시티,84.8265,25.66001625,202502,2025,2,22,52000,4,2019,안마산로 133
543,퇴계동,일성2,84.92,25.6883,202502,2025,2,22,23900,4,1996,우묵길78번길 25
544,온의동,춘천센트럴타워푸르지오,84.9894,25.7092935,202502,2025,2,22,73800,10,2022,방송길 77
545,소양로2가,e편한세상춘천,104.796,31.70079,202502,2025,2,22,45000,17,2014,서부대성로 33
546,퇴계동,이편한세상춘천한숲시티,59.8597,18.10755925,202502,2025,2,22,41500,10,2019,안마산로 133
547,온의동,온의롯데캐슬스카이클래스,84.796,25.65079,202502,2025,2,22,53800,29,2015,방송길 70
548,효자동,동보,28.38,8.58495,202502,2025,2,22,6200,1,1999,공지로200번길 13
549,우두동,강변코아루,119.787,36.2355675,202502,2025,2,22,33300,6,2007,새청말길 26
