NO,주소2(동),단지명,전용면적(㎡),평수,계약년월,계약년,계약월,계약일,거래금액(만원),층,건축년도,도로명
3216,후평동,춘천더샵,84.9129,25.68615225,202005,2020,5,5,21800,17,2008,후석로 325
3217,사농동,현대,68.366,20.680715,202005,2020,5,5,15300,5,2002,영서로 2920
3218,석사동,석사대우,169.2,51.183,202005,2020,5,5,28400,14,1998,우석로101번길 86
3219,후평동,주공4,49.22,14.88905,202005,2020,5,5,7300,2,1985,후만로98번길 9
3220,후평동,현대4,59.97,18.140925,202005,2020,5,5,10200,15,1995,후석로326번길 44
3221,후평동,초록지붕6차,80.6164,24.386461,202005,2020,5,5,14400,12,2004,세실로 261
3222,후평동,춘천더샵,84.9716,25.703909,202005,2020,5,4,24100,10,2008,후석로 325
3223,석사동,그랜드,74.82,22.63305,202005,2020,5,4,14500,13,1998,우석로101번길 20
3224,후평동,세경4차,52.92,16.0083,202005,2020,5,4,6500,3,1994,세실로 173
3225,후평동,춘천더샵,127.2412,38.490463,202005,2020,5,4,28000,5,2008,후석로 325
3226,퇴계동,그린타운삼익코오롱,99.99,30.246975,202005,2020,5,4,15800,4,1994,춘주로 174
3227,퇴계동,한주,84.6,25.5915,202005,2020,5,4,12000,8,1993,안마산로 217
3228,석사동,두산,59.97,18.140925,202005,2020,5,4,13500,14,1997,후석로186번길 25
3229,요선동,춘천요선동한신'휴'플러스아파트,59.9509,18.13514725,202005,2020,5,4,18900,12,2007,서부대성로 34
3230,석사동,퇴계3주공,84.9,25.68225,202005,2020,5,4,19200,11,1999,퇴계로 220-19
3231,석사동,청구,59.965,18.1394125,202005,2020,5,4,13200,10,1997,서부대성로 332
3232,퇴계동,금호2차,59.82,18.09555,202005,2020,5,4,12000,5,1993,안마산로 214
3233,퇴계동,퇴계현대2차,59.76,18.0774,202005,2020,5,4,13750,14,1994,행촌로 14
3234,석사동,석사극동,73.47,22.224675,202005,2020,5,4,12400,10,1992,공지로 43
3235,석사동,신우,84.99,25.709475,202005,2020,5,4,16000,7,1994,공지로 111
3236,동면,대동다:숲아파트,84.6937,25.61984425,202005,2020,5,4,18600,5,2008,후석로326번길 63
3237,퇴계동,퇴계주공6차,59.83,18.098575,202005,2020,5,4,17200,10,2002,지석로 64
3238,후평동,석사2,51.66,15.62715,202005,2020,5,4,8400,12,1994,후석로228번길 24
3239,후평동,현대1차,126.09,38.142225,202005,2020,5,4,15500,5,1988,삭주로 113
3240,후평동,대우아파트,84.694,25.619935,202005,2020,5,3,13400,1,1991,후만로126번길 31
3241,퇴계동,퇴계주공6차,59.92,18.1258,202005,2020,5,2,17000,2,2002,지석로 64
3242,온의동,온의롯데캐슬스카이클래스,84.796,25.65079,202005,2020,5,2,35400,2,2015,방송길 70
3243,석사동,현대,99.931,30.2291275,202005,2020,5,2,23000,7,1998,퇴계로 220-20
3244,후평동,세경2,55.26,16.71615,202005,2020,5,2,6000,1,1986,후석로326번길 36-7
3245,후평동,춘천더샵,84.9716,25.703909,202005,2020,5,2,21700,2,2008,후석로 325
3246,후평동,춘천더샵,84.9129,25.68615225,202005,2020,5,2,22000,17,2008,후석로 325
3247,퇴계동,그린타운삼익코오롱,99.99,30.246975,202005,2020,5,2,17700,12,1994,춘주로 174
3248,퇴계동,퇴계주공6차,59.92,18.1258,202005,2020,5,2,18000,7,2002,지석로 64
3249,퇴계동,이편한세상춘천한숲시티,84.8462,25.6659755,202005,2020,5,2,40000,3,2019,안마산로 133
3250,퇴계동,이편한세상춘천한숲시티,84.8462,25.6659755,202005,2020,5,2,36700,4,2019,안마산로 133
3251,퇴계동,이편한세상춘천한숲시티,84.8265,25.66001625,202005,2020,5,2,38000,6,2019,안마산로 133
3252,퇴계동,휴먼시아남춘천1단지,121.96,36.8929,202005,2020,5,2,33700,8,2011,남춘천새길 11
3253,퇴계동,퇴계이안,84.9877,25.70877925,202005,2020,5,2,22900,6,2007,영서로 2169
3254,소양로2가,e편한세상춘천,84.966,25.702215,202005,2020,5,2,27000,15,2014,서부대성로 33
3255,동내면,현대성우오스타,84.96,25.7004,202005,2020,5,2,25000,10,2009,춘천순환로 93
3256,후평동,석사2,51.66,15.62715,202005,2020,5,1,8000,7,1994,후석로228번길 24
3257,소양로2가,e편한세상춘천,84.885,25.6777125,202005,2020,5,1,22000,5,2014,서부대성로 33
3258,효자동,효자동일성,59.96,18.1379,202005,2020,5,1,11000,2,1995,두하길 22
3259,퇴계동,뜨란채,84.94,25.69435,202005,2020,5,1,21500,13,2006,승지골길16번길 47
3260,퇴계동,한주,134.43,40.665075,202005,2020,5,1,18000,3,1993,안마산로 217
3261,퇴계동,금호2차,116.94,35.37435,202005,2020,5,1,16300,4,1993,안마산로 214
3262,퇴계동,일성2,84.92,25.6883,202004,2020,4,30,19000,6,1996,우묵길78번길 25
3263,퇴계동,뜨란채,84.94,25.69435,202004,2020,4,30,22100,11,2006,승지골길16번길 47
3264,퇴계동,퇴계현대2차,59.76,18.0774,202004,2020,4,30,10900,3,1994,행촌로 14
3265,후평동,춘천더샵,145.4234,43.9905785,202004,2020,4,30,30000,7,2008,후석로 325
3266,퇴계동,뜨란채,84.94,25.69435,202004,2020,4,30,22100,6,2006,승지골길16번길 47
3267,온의동,온의롯데캐슬스카이클래스,84.796,25.65079,202004,2020,4,30,40500,24,2015,방송길 70
3268,퇴계동,휴먼시아남춘천1단지,121.96,36.8929,202004,2020,4,30,32000,9,2011,남춘천새길 11
3269,온의동,럭키,84.97,25.703425,202004,2020,4,30,15800,13,1993,영서로 2317
3270,후평동,후평주공7단지,46.68,14.1207,202004,2020,4,29,7700,4,1989,후만로 53
3271,동면,춘천장학아이파크,84.9428,25.695197,202004,2020,4,29,24650,2,2012,만천로 242
3272,퇴계동,퇴계현대1차,84.99,25.709475,202004,2020,4,29,14700,15,1994,춘주로 162
3273,후평동,석사2,58.14,17.58735,202004,2020,4,29,9300,12,1995,후석로228번길 24
3274,칠전동,칠전2차대우,84.9508,25.697617,202004,2020,4,29,17500,11,2002,칠전서길 15-2
3275,후평동,초록지붕8차,84.8091,25.65475275,202004,2020,4,29,14515,8,2010,세실로 260
3276,후평동,초록지붕8차,84.8091,25.65475275,202004,2020,4,29,16200,8,2010,세실로 260
3277,퇴계동,퇴계주공6차,59.92,18.1258,202004,2020,4,29,17300,5,2002,지석로 64
3278,후평동,세경3차아파트,49.68,15.0282,202004,2020,4,29,8000,3,1991,삭주로 125
3279,동면,두산위브,84.968,25.70282,202004,2020,4,28,19800,6,2008,삭주로 231
3280,퇴계동,퇴계주공6차,59.92,18.1258,202004,2020,4,28,17000,11,2002,지석로 64
3281,석사동,삼익2,84.36,25.5189,202004,2020,4,28,13000,7,1991,공지로 69-9
3282,후평동,춘천더샵,164.645,49.8051125,202004,2020,4,28,37500,20,2008,후석로 325
3283,후평동,춘천더샵,145.4234,43.9905785,202004,2020,4,28,29500,3,2008,후석로 325
3284,효자동,동보,28.38,8.58495,202004,2020,4,28,5350,6,1999,공지로200번길 13
3285,석사동,석사부영,59.76,18.0774,202004,2020,4,27,10800,10,1998,우석로101번길 83
3286,우두동,롯데인벤스,122.13,36.944325,202004,2020,4,27,20500,9,2006,충열로 29
3287,우두동,동부,59.964,18.13911,202004,2020,4,27,13200,7,1994,충열로 32
3288,우두동,동부,84.961,25.7007025,202004,2020,4,27,13000,2,1994,충열로 32
3289,우두동,동부,59.964,18.13911,202004,2020,4,27,10900,1,1994,충열로 32
3290,석사동,석사부영,59.76,18.0774,202004,2020,4,27,10400,3,1998,우석로101번길 83
3291,후평동,세경1,51.62,15.61505,202004,2020,4,27,6700,5,1984,백령로 202
3292,후평동,춘천일성트루엘더퍼스트,84.996,25.71129,202004,2020,4,27,30800,13,2018,백령로 215
3293,후평동,초록지붕8차,84.3684,25.521441,202004,2020,4,27,14515,11,2010,세실로 260
3294,사농동,롯데캐슬1단지,84.99,25.709475,202004,2020,4,27,18450,15,2008,마장길 58
3295,근화동,청와,76.77,23.222925,202004,2020,4,27,14400,13,1991,중앙로190번길 79
3296,동내면,부영2차,84.9763,25.70533075,202004,2020,4,27,16900,2,2003,춘천순환로94번길 12
3297,퇴계동,중앙하이츠빌1단지,84.8905,25.67937625,202004,2020,4,27,23000,10,2006,영서로2141번길 33
3298,퇴계동,중앙하이츠빌2단지,84.9589,25.70006725,202004,2020,4,27,24900,14,2007,영서로2141번길 25
3299,동면,두산위브,84.988,25.70887,202004,2020,4,27,22200,8,2008,삭주로 231
3300,퇴계동,퇴계주공1차,49.71,15.037275,202004,2020,4,27,12900,13,2000,퇴계로 167
3301,퇴계동,퇴계우성,84.933,25.6922325,202004,2020,4,27,17350,5,1999,국사봉길 7
3302,퇴계동,퇴계현대2차,59.76,18.0774,202004,2020,4,27,13800,7,1994,행촌로 14
3303,동면,한일유앤아이,166.5906,50.3936565,202004,2020,4,27,27000,15,2006,만천로 107
3304,동면,대동다:숲아파트,84.6937,25.61984425,202004,2020,4,27,18200,8,2008,후석로326번길 63
3305,동면,한일유앤아이,84.9925,25.71023125,202004,2020,4,26,19800,10,2006,만천로 107
3306,후평동,초록지붕8차,84.3684,25.521441,202004,2020,4,26,15700,11,2010,세실로 260
3307,석사동,휴먼타운,84.89,25.679225,202004,2020,4,25,18700,6,2002,지석로 29
3308,석사동,그랜드,74.82,22.63305,202004,2020,4,25,16500,15,1998,우석로101번길 20
3309,퇴계동,한주,84.6,25.5915,202004,2020,4,25,12300,3,1993,안마산로 217
3310,퇴계동,퇴계2주공,59.99,18.146975,202004,2020,4,25,15400,10,1999,퇴계로 168
3311,퇴계동,퇴계주공1차,49.71,15.037275,202004,2020,4,25,12700,7,2000,퇴계로 167
3312,근화동,신성미소지움,59.92,18.1258,202004,2020,4,25,17600,5,2007,근화길15번길 26
3313,근화동,신성미소지움,133.97,40.525925,202004,2020,4,25,32200,7,2007,근화길15번길 26
3314,석사동,퇴계주공4,59.99,18.146975,202004,2020,4,25,13700,3,1998,퇴계로 242
3315,후평동,초록지붕6차,84.919,25.6879975,202004,2020,4,25,13000,1,2004,세실로 261
3316,후평동,세경1,51.62,15.61505,202004,2020,4,25,7000,3,1984,백령로 202
3317,후평동,한신,84.97,25.703425,202004,2020,4,24,12500,1,1991,부평길 7
3318,퇴계동,퇴계우성,84.933,25.6922325,202004,2020,4,24,17250,7,1999,국사봉길 7
3319,근화동,신성미소지움,133.97,40.525925,202004,2020,4,24,29450,1,2007,근화길15번길 26
3320,사농동,현대,96.219,29.1062475,202004,2020,4,24,17000,5,2002,영서로 2920
3321,동내면,초록지붕,84.4255,25.53871375,202004,2020,4,24,18500,18,2006,거두택지길 7
3322,퇴계동,퇴계주공1차,49.71,15.037275,202004,2020,4,24,12300,15,2000,퇴계로 167
3323,소양로2가,e편한세상춘천,104.796,31.70079,202004,2020,4,24,30000,7,2014,서부대성로 33
3324,후평동,동아,102,30.855,202004,2020,4,23,14800,10,1995,서부대성로 327
3325,퇴계동,뜨란채,84.94,25.69435,202004,2020,4,23,20000,8,2006,승지골길16번길 47
3326,퇴계동,뜨란채,84.94,25.69435,202004,2020,4,23,21700,3,2006,승지골길16번길 47
3327,석사동,석사동현진에버빌1차,84.921,25.6886025,202004,2020,4,23,22000,3,2004,지석로 97
3328,후평동,동산,69.93,21.153825,202004,2020,4,23,11500,10,1990,후석로441번길 7
3329,후평동,초록지붕6차,80.6164,24.386461,202004,2020,4,23,12500,4,2004,세실로 261
3330,퇴계동,휴먼시아남춘천1단지,121.95,36.889875,202004,2020,4,23,33000,5,2011,남춘천새길 11
3331,석사동,현진에버빌2차,153.57,46.454925,202004,2020,4,23,31900,2,2005,지석로 67
3332,효자동,내안愛양우,84.984,25.70766,202004,2020,4,23,22000,11,2005,공지로317번길 11
3333,효자동,동보,28.38,8.58495,202004,2020,4,23,5300,5,1999,공지로200번길 13
3334,소양로2가,e편한세상춘천,84.966,25.702215,202004,2020,4,23,26000,2,2014,서부대성로 33
3335,석사동,석사대우,99.54,30.11085,202004,2020,4,23,19600,11,1998,우석로101번길 86
3336,사농동,춘천뉴시티코아루,84.9808,25.706692,202004,2020,4,23,18700,5,2013,영서로 2922
3337,후평동,초록지붕6차,84.919,25.6879975,202004,2020,4,22,15200,7,2004,세실로 261
3338,동내면,현대성우오스타,84.96,25.7004,202004,2020,4,22,25700,1,2009,춘천순환로 93
3339,소양로2가,e편한세상춘천,112.109,33.9129725,202004,2020,4,22,31900,13,2014,서부대성로 33
3340,퇴계동,퇴계현대2차,59.76,18.0774,202004,2020,4,22,11900,10,1994,행촌로 14
3341,근화동,호반,40.77,12.332925,202004,2020,4,22,9400,4,1992,당간지주길 27
3342,동면,두산위브,84.991,25.7097775,202004,2020,4,22,22500,14,2008,삭주로 231
3343,퇴계동,퇴계주공1차,49.71,15.037275,202004,2020,4,22,12000,7,2000,퇴계로 167
3344,퇴계동,휴먼시아남춘천1단지,134.89,40.804225,202004,2020,4,22,38000,14,2011,남춘천새길 11
3345,우두동,삼성,101.91,30.827775,202004,2020,4,22,16300,13,1994,충열로 30
3346,온의동,마젤란,84.401,25.5313025,202004,2020,4,22,25000,14,2007,영서로 2329
3347,석사동,휴먼타운,84.89,25.679225,202004,2020,4,22,20300,11,2002,지석로 29
3348,석사동,퇴계3주공,84.79,25.648975,202004,2020,4,22,16900,14,1999,퇴계로 220-19
3349,후평동,주공5,39.69,12.006225,202004,2020,4,22,8250,3,1989,후만로 15
3350,후평동,동아,102,30.855,202004,2020,4,22,14000,3,1995,서부대성로 327
3351,온의동,온의롯데캐슬스카이클래스,84.796,25.65079,202004,2020,4,22,38500,19,2015,방송길 70
3352,퇴계동,그린타운삼익코오롱,132.3,40.02075,202004,2020,4,21,20700,12,1994,춘주로 174
3353,후평동,한신,84.97,25.703425,202004,2020,4,21,13400,14,1991,부평길 7
3354,퇴계동,퇴계우성,101.91,30.827775,202004,2020,4,21,18000,2,1999,국사봉길 7
3355,후평동,극동,59.856,18.10644,202004,2020,4,21,10900,6,1997,후석로 459
3356,후평동,후평주공7단지,39.69,12.006225,202004,2020,4,21,7000,5,1989,후만로 56
3357,후평동,춘천일성트루엘더퍼스트,84.989,25.7091725,202004,2020,4,21,30500,14,2018,백령로 215
3358,후평동,춘천더샵,59.9429,18.13272725,202004,2020,4,21,19300,22,2008,후석로 325
3359,퇴계동,"한진,한성",84.86,25.67015,202004,2020,4,21,15400,9,1995,행촌로 11
3360,석사동,진흥,59.15,17.892875,202004,2020,4,21,14000,10,1997,후석로186번길 9
3361,석사동,퇴계주공4,49.29,14.910225,202004,2020,4,21,10500,2,1998,퇴계로 242
3362,근화동,신성미소지움,133.97,40.525925,202004,2020,4,21,29200,1,2007,근화길15번길 26
3363,석사동,퇴계3주공,84.9,25.68225,202004,2020,4,20,15500,15,1999,퇴계로 220-19
3364,퇴계동,퇴계현대1차,59.94,18.13185,202004,2020,4,20,13000,13,1994,춘주로 162
3365,퇴계동,"한진,한성",84.83,25.661075,202004,2020,4,20,15000,7,1995,행촌로 11
3366,퇴계동,퇴계주공6차,59.92,18.1258,202004,2020,4,20,15850,2,2002,지석로 64
3367,퇴계동,춘천퇴계 세영리첼아파트,72.794,22.020185,202004,2020,4,20,24000,9,2018,김유정로 1866
3368,퇴계동,휴먼시아남춘천2단지,84.97,25.703425,202004,2020,4,20,23900,4,2010,퇴계로 128
3369,조양동,미도파,84.84,25.6641,202004,2020,4,20,14500,12,1996,금강로 68-9
3370,후평동,후평주공6단지,51.02,15.43355,202004,2020,4,20,8750,3,1989,후만로 37
3371,동면,두산위브,84.988,25.70887,202004,2020,4,20,21200,15,2008,삭주로 231
3372,온의동,한주,84.765,25.6414125,202004,2020,4,20,12550,5,1995,스포츠타운길 528-12
3373,석사동,그랜드,74.82,22.63305,202004,2020,4,20,15200,5,1998,우석로101번길 20
3374,석사동,퇴계3주공,84.79,25.648975,202004,2020,4,20,15000,10,1999,퇴계로 220-19
3375,사농동,현대,68.366,20.680715,202004,2020,4,20,13400,4,2002,영서로 2920
3376,동면,두산위브,84.988,25.70887,202004,2020,4,19,21000,9,2008,삭주로 231
3377,효자동,효자코아루웰라움,66.9094,20.2400935,202004,2020,4,19,20000,6,2019,공지로218번길 26
3378,후평동,춘천더샵,145.5773,44.03713325,202004,2020,4,19,31900,7,2008,후석로 325
3379,후평동,크로바아파트,42.75,12.931875,202004,2020,4,19,4100,5,1982,춘천로281번길 15
3380,동내면,호반베르디움,134.9845,40.83281125,202004,2020,4,19,35800,10,2009,외솔길19번길 80-7
3381,후평동,주공4,49.22,14.88905,202004,2020,4,18,6600,1,1985,후만로98번길 9
3382,퇴계동,"한진,한성",59.84,18.1016,202004,2020,4,18,13250,8,1995,행촌로 11
3383,우두동,삼성,101.91,30.827775,202004,2020,4,18,17000,3,1994,충열로 30
3384,근화동,신성미소지움,59.92,18.1258,202004,2020,4,18,18000,11,2007,근화길15번길 26
3385,석사동,퇴계주공4,59.99,18.146975,202004,2020,4,18,12900,3,1998,퇴계로 242
3386,석사동,석사동현진에버빌1차,84.999,25.7121975,202004,2020,4,18,23800,1,2004,지석로 97
3387,동면,춘천KCC스위첸,119.72,36.2153,202004,2020,4,18,23000,3,2009,만천로 69
3388,퇴계동,휴먼시아남춘천2단지,84.97,25.703425,202004,2020,4,18,27400,15,2010,퇴계로 128
3389,퇴계동,휴먼시아남춘천1단지,101.87,30.815675,202004,2020,4,18,30000,2,2011,남춘천새길 11
3390,퇴계동,퇴계주공6차,59.92,18.1258,202004,2020,4,18,17400,8,2002,지석로 64
3391,퇴계동,그린타운삼익코오롱,99.99,30.246975,202004,2020,4,18,17200,9,1994,춘주로 174
3392,후평동,춘천더샵,84.9716,25.703909,202004,2020,4,18,23300,11,2008,후석로 325
3393,소양로2가,e편한세상춘천,84.966,25.702215,202004,2020,4,18,28200,10,2014,서부대성로 33
3394,소양로2가,e편한세상춘천,84.966,25.702215,202004,2020,4,18,25700,17,2014,서부대성로 33
3395,퇴계동,퇴계2주공,59.99,18.146975,202004,2020,4,18,13300,2,1999,퇴계로 168
3396,칠전동,칠전2차대우,84.9508,25.697617,202004,2020,4,18,17100,12,2002,칠전서길 15-2
3397,석사동,현진에버빌2차,84.96,25.7004,202004,2020,4,17,27700,12,2005,지석로 67
3398,후평동,초록지붕8차,84.984,25.70766,202004,2020,4,17,14515,1,2010,세실로 260
3399,후평동,춘천일성트루엘더퍼스트,59.958,18.137295,202004,2020,4,17,20800,3,2018,백령로 215
3400,후평동,초록지붕8차,84.8091,25.65475275,202004,2020,4,17,16000,8,2010,세실로 260
3401,석사동,휴먼타운,69.36,20.9814,202004,2020,4,17,14100,1,2002,지석로 29
3402,퇴계동,뜨란채,84.89,25.679225,202004,2020,4,17,23900,10,2006,승지골길16번길 47
3403,퇴계동,휴먼시아남춘천2단지,84.95,25.697375,202004,2020,4,17,22500,2,2010,퇴계로 128
3404,사농동,춘천뉴시티코아루,84.9808,25.706692,202004,2020,4,17,18500,2,2013,영서로 2922
3405,우두동,동부,59.964,18.13911,202004,2020,4,17,14700,9,1994,충열로 32
3406,퇴계동,퇴계2주공,59.99,18.146975,202004,2020,4,17,11700,1,1999,퇴계로 168
3407,요선동,춘천요선동한신'휴'플러스아파트,84.6937,25.61984425,202004,2020,4,17,20000,2,2007,서부대성로 34
3408,요선동,춘천요선동한신'휴'플러스아파트,84.8615,25.67060375,202004,2020,4,17,20000,14,2007,서부대성로 34
3409,퇴계동,퇴계2주공,59.99,18.146975,202004,2020,4,16,13800,3,1999,퇴계로 168
3410,신북읍,춘천해강,37.35,11.298375,202004,2020,4,16,5300,18,1997,상천2길 52
3411,효자동,효자코아루웰라움,71.0827,21.50251675,202004,2020,4,16,24500,17,2019,공지로218번길 26
3412,동내면,호반베르디움,84.8387,25.66370675,202004,2020,4,16,24100,9,2009,외솔길19번길 80-7
3413,동면,장학엘에이치해온채,84.97,25.703425,202004,2020,4,16,23000,7,2014,소양강로 102
3414,후평동,후평현대2차,84.992,25.71008,202004,2020,4,16,13000,3,1990,후석로326번길 13
3415,후평동,춘천더샵,59.9429,18.13272725,202004,2020,4,16,18500,1,2008,후석로 325
3416,퇴계동,퇴계이안,112.4741,34.02341525,202004,2020,4,16,28000,19,2007,영서로 2169
3417,퇴계동,퇴계우성,84.933,25.6922325,202004,2020,4,16,17000,5,1999,국사봉길 7
3418,퇴계동,퇴계주공6차,59.92,18.1258,202004,2020,4,15,16950,11,2002,지석로 64
3419,퇴계동,퇴계2주공,49.62,15.01005,202004,2020,4,15,12000,14,1999,퇴계로 168
3420,퇴계동,한주,59.82,18.09555,202004,2020,4,15,10400,7,1993,안마산로 217
3421,퇴계동,"한진,한성",84.86,25.67015,202004,2020,4,15,18000,14,1995,행촌로 11
3422,사농동,롯데캐슬1단지,84.99,25.709475,202004,2020,4,15,16950,3,2008,마장길 58
3423,칠전동,대우,59.89,18.116725,202004,2020,4,15,12250,12,1999,옛경춘로 492
3424,동면,춘천KCC스위첸,84.972,25.70403,202004,2020,4,15,22500,10,2009,만천로 69
3425,동면,장학엘에이치해온채,84.89,25.679225,202004,2020,4,15,24000,13,2014,소양강로 102
3426,후평동,춘천일성트루엘더퍼스트,59.958,18.137295,202004,2020,4,15,20800,15,2018,백령로 215
3427,석사동,삼익2,84.36,25.5189,202004,2020,4,15,15000,7,1992,공지로 69-9
3428,석사동,그랜드,84.95,25.697375,202004,2020,4,14,16700,5,1998,우석로101번길 20
3429,동면,춘천장학아이파크,84.9428,25.695197,202004,2020,4,14,26500,10,2012,만천로 242
3430,사농동,현대,68.366,20.680715,202004,2020,4,14,13800,13,2002,영서로 2920
3431,효자동,내안愛양우,84.984,25.70766,202004,2020,4,14,20000,11,2005,공지로317번길 11
3432,동면,그린하이츠,59.94,18.13185,202004,2020,4,14,7800,7,1995,가산로 95-55
3433,소양로2가,e편한세상춘천,84.966,25.702215,202004,2020,4,14,25400,12,2014,서부대성로 33
3434,퇴계동,중앙하이츠빌1단지,84.8905,25.67937625,202004,2020,4,14,23400,7,2006,영서로2141번길 33
3435,석사동,석사부영,59.76,18.0774,202004,2020,4,14,10500,12,1998,우석로101번길 83
3436,석사동,석사극동,84.96,25.7004,202004,2020,4,14,15900,11,1992,공지로 43
3437,석사동,두산,59.97,18.140925,202004,2020,4,14,13000,13,1997,후석로186번길 25
3438,석사동,진흥,59.15,17.892875,202004,2020,4,14,12800,3,1997,후석로186번길 9
3439,석사동,퇴계3주공,84.79,25.648975,202004,2020,4,14,16400,2,1999,퇴계로 220-19
3440,우두동,동부,59.964,18.13911,202004,2020,4,14,13000,13,1994,충열로 32
3441,우두동,롯데인벤스,122.13,36.944325,202004,2020,4,13,23800,6,2006,충열로 29
3442,후평동,춘천일성트루엘더퍼스트,84.989,25.7091725,202004,2020,4,13,30400,9,2018,백령로 215
3443,후평동,세경4차,50.4,15.246,202004,2020,4,13,7800,2,1994,세실로 173
3444,후평동,후평현대5차,59.89,18.116725,202004,2020,4,13,10000,1,1996,후만로24번길 13
3445,후평동,동아,102,30.855,202004,2020,4,13,15900,12,1995,서부대성로 327
3446,퇴계동,쌍용스윗닷홈,84.879,25.6758975,202004,2020,4,13,24400,2,2005,춘주로 176-22
3447,동면,두산위브,84.988,25.70887,202004,2020,4,13,21750,7,2008,삭주로 231
3448,퇴계동,중앙하이츠빌3단지,106.9299,32.34629475,202004,2020,4,13,26900,4,2008,지석로 10
3449,퇴계동,퇴계우성,84.933,25.6922325,202004,2020,4,13,19500,10,1999,국사봉길 7
3450,소양로2가,e편한세상춘천,84.966,25.702215,202004,2020,4,13,26000,9,2014,서부대성로 33
3451,퇴계동,퇴계이안,191.895,58.0482375,202004,2020,4,13,45000,19,2007,영서로 2169
3452,동면,한일유앤아이,84.9925,25.71023125,202004,2020,4,13,18000,4,2006,만천로 107
3453,온의동,보배,84.74,25.63385,202004,2020,4,13,14000,9,1992,스포츠타운길 529-15
3454,소양로2가,e편한세상춘천,84.898,25.681645,202004,2020,4,12,25500,4,2014,서부대성로 33
3455,소양로2가,소양로현대,84.95,25.697375,202004,2020,4,12,15200,5,1998,모수물길 60
3456,석사동,휴먼타운,84.89,25.679225,202004,2020,4,12,19000,7,2002,지석로 29
3457,퇴계동,퇴계현대2차,59.76,18.0774,202004,2020,4,12,11500,6,1994,행촌로 14
3458,퇴계동,퇴계2주공,59.99,18.146975,202004,2020,4,12,14300,11,1999,퇴계로 168
3459,후평동,주공4,49.22,14.88905,202004,2020,4,12,7250,4,1985,후만로98번길 9
3460,소양로2가,e편한세상춘천,84.885,25.6777125,202004,2020,4,12,27500,11,2014,서부대성로 33
3461,퇴계동,춘천퇴계 세영리첼아파트,72.794,22.020185,202004,2020,4,11,24700,16,2018,김유정로 1866
3462,퇴계동,퇴계현대2차,59.76,18.0774,202004,2020,4,11,11150,15,1994,행촌로 14
3463,소양로2가,e편한세상춘천,78.318,23.691195,202004,2020,4,11,25500,13,2014,서부대성로 33
3464,후평동,춘천더샵,84.9904,25.709596,202004,2020,4,11,22700,6,2008,후석로 325
3465,후평동,춘천더샵,59.9286,18.1284015,202004,2020,4,11,20900,12,2008,후석로 325
3466,후평동,춘천일성트루엘더퍼스트,68.989,20.8691725,202004,2020,4,11,24500,10,2018,백령로 215
3467,우두동,강변코아루,119.787,36.2355675,202004,2020,4,11,29500,14,2007,새청말길 26
3468,우두동,롯데인벤스,73.8,22.3245,202004,2020,4,11,18900,8,2006,충열로 29
3469,석사동,현대,99.921,30.2261025,202004,2020,4,11,21500,5,1998,퇴계로 220-20
3470,석사동,청구,59.965,18.1394125,202004,2020,4,11,13600,15,1997,서부대성로 332
3471,석사동,석사대우,134.34,40.63785,202004,2020,4,11,23800,13,1998,우석로101번길 86
3472,석사동,휴먼타운,84.89,25.679225,202004,2020,4,11,19000,9,2002,지석로 29
3473,동면,두산위브,84.991,25.7097775,202004,2020,4,11,20700,4,2008,삭주로 231
3474,동내면,초록지붕,84.4255,25.53871375,202004,2020,4,11,18900,8,2006,거두택지길 7
3475,퇴계동,뜨란채,84.94,25.69435,202004,2020,4,11,21500,6,2006,승지골길16번길 47
3476,퇴계동,중앙하이츠빌1단지,84.8905,25.67937625,202004,2020,4,11,23950,14,2006,영서로2141번길 33
3477,사농동,현대,80.934,24.482535,202004,2020,4,11,13500,1,2002,영서로 2920
3478,퇴계동,퇴계2주공,59.99,18.146975,202004,2020,4,11,14750,10,1999,퇴계로 168
3479,퇴계동,퇴계우성,84.933,25.6922325,202004,2020,4,11,16000,3,1999,국사봉길 7
3480,후평동,춘천더샵,145.5773,44.03713325,202004,2020,4,10,32700,19,2008,후석로 325
3481,석사동,퇴계주공4,59.99,18.146975,202004,2020,4,10,13700,7,1998,퇴계로 242
3482,근화동,신성미소지움,114.97,34.778425,202004,2020,4,10,26200,13,2007,근화길15번길 26
3483,후평동,초록지붕8차,84.8803,25.67629075,202004,2020,4,10,14515,8,2010,세실로 260
3484,소양로2가,e편한세상춘천,84.966,25.702215,202004,2020,4,10,26500,12,2014,서부대성로 33
3485,신북읍,춘천해강,59.96,18.1379,202004,2020,4,10,9100,18,1997,상천2길 52
3486,퇴계동,휴먼시아남춘천1단지,121.95,36.889875,202004,2020,4,10,32500,2,2011,남춘천새길 11
3487,사농동,춘천뉴시티코아루,84.9808,25.706692,202004,2020,4,10,18500,2,2013,영서로 2922
3488,퇴계동,퇴계주공1차,49.71,15.037275,202004,2020,4,10,11500,13,2000,퇴계로 167
3489,칠전동,춘천칠전사랑으로부영,59.9381,18.13127525,202004,2020,4,10,15700,6,2012,칠전서길 45
3490,칠전동,칠전2차대우,84.9583,25.69988575,202004,2020,4,9,16700,13,2002,칠전서길 15-2
3491,동면,두산위브,84.991,25.7097775,202004,2020,4,9,20000,2,2008,삭주로 231
